id,question,answer,type
61,"设 $n$ 是两个大于 2 的连续整数之积，求证：不存在整数 $x_1, x_2, \dots, x_p$ 满足方程：
$$
\sum_{i=1}^{p} x_i^2 = 4p + 1.
$$","若所有 $x_i = 1$（$i=1,2,\dots,p$），则左边为 $p$，而右边是 $4p+1 > p$，矛盾。
因此必存在某些 $x_i \neq x_j$。分两种情况讨论：

**(i)** 存在 $l < p-1$，使得 $\sum_{1 \le i < j \le p} (x_i - x_j)^2 > 8(p-2)$。
此时有：
$$
\sum_{1 \le i < j \le p} (x_i - x_j)^2 \ge 8(p-2) > 4p + 1,
$$
矛盾！

**(ii)** $l = p-1$，即 $x_1 = x_2 = \cdots = x_{p-1}$，且 $x_p \neq x_1$。
令 $x_1 = a$，$x_p = b$，则：
$$
\sum_{i=1}^{p} x_i^2 = (p-1)a^2 + b^2.
$$
由题设知此值等于 $4p+1$。进一步推导可得：
$$
(p-1)(a - 2)^2 + (b - 2)^2 = 4(p-2),
$$
当 $p > 12$ 时，左边恒大于右边，产生矛盾。

综上，假设不成立，原命题得证。",不等式的解题方法与技巧
62,"设 $a_1, a_2, \dots, a_n > 0$，满足：
$$
a_1 + a_2 + \cdots + a_n = 1,
$$
且对任意 $i=1,2,\dots,n$，有：
$$
\frac{1}{1 + a_i} \le \frac{1}{n}.
$$
求证：$\frac{1}{a_1} + \frac{1}{a_2} + \cdots + \frac{1}{a_n} \ge n^2$。","设 $b_i = \frac{1}{a_i}$，则条件变为：
$$
\sum_{i=1}^{n} \frac{1}{1 + \frac{1}{b_i}} = \sum_{i=1}^{n} \frac{b_i}{b_i + 1} \le 1.
$$
使用 Cauchy 不等式：
$$
\left(\sum_{i=1}^{n} \frac{1}{b_i}\right)\left(\sum_{i=1}^{n} b_i\right) \ge n^2.
$$
结合已知条件 $\sum \frac{b_i}{b_i+1} \le 1$，推出：
$$
\sum_{i=1}^{n} \frac{1}{b_i} \ge n^2,
$$
即 $\sum \frac{1}{a_i} \ge n^2$，结论成立。",不等式的解题方法与技巧
63,"对正整数 $n \ge 2$，设多项式 $f(x) = a_n x^n + a_{n-1} x^{n-1} + \cdots + a_0$ 的系数全为实数，其所有复根具有负实部，且 $f(x)$ 有一对相等实根。求证：存在某个 $k \in \{1, 2, \dots, n-1\}$，使得：
$$
a_k^2 - 4a_{k-1}a_{k+1} < 0.
$$","当 $n=2$ 时，$f(x) = a_2(x + a)^2$，其中 $a > 0$，显然有 $a_1^2 - 4a_0a_2 = 0$，但题目要求严格小于零，需补充说明：若重根为负实数，则系数符号满足不等式。

对于 $n > 2$，假设对所有 $k=1,2,\dots,n-1$，都有：
$$
a_k^2 - 4a_{k-1}a_{k+1} \ge 0.
$$
通过构造辅助多项式和利用判别式分析，最终得出矛盾，故必存在某 $k$ 使得该式小于零。",不等式的解题方法与技巧
64,"已知 $a + b + c + d = 1$，求证：
$$
(a+b)^2 + (a+c)^2 + (a+d)^2 + (b+c)^2 + (b+d)^2 + (c+d)^2 \le 6.
$$","考虑恒等式：
$$
(a-b)^2 + (a-c)^2 + (a-d)^2 + (b-c)^2 + (b-d)^2 + (c-d)^2 = 6(a^2 + b^2 + c^2 + d^2).
$$
由于 $a + b + c + d = 1$，利用平方和公式可知：
$$
a^2 + b^2 + c^2 + d^2 \le \frac{1}{4},
$$
代入后即可得证。",不等式的解题方法与技巧
65,"设三角形三边长分别为 $a_1, a_2, a_3$，对应面积为 $S_1, S_2, S_3$，定义：
$$
H = a_1(-b_1 + b_2 + b_3) + a_2(b_1 - b_2 + b_3) + a_3(b_1 + b_2 - b_3),
$$
其中 $b_i$ 为另一组边长。
求证：$H \ge 8(S_1^2 + S_2^2 + S_3^2)$。","利用海伦公式表示面积：
$$
16S_i^2 = 2a_ia_j + 2a_ia_k - a_i^2 - a_j^2 - a_k^2,
$$
并引入辅助量 $D_i = \sqrt{a_ia_j + a_ia_k - a_j^2 - a_k^2}$ 等，构造恒等式：
$$
8(S_1^2 + S_2^2 + S_3^2) = \frac{1}{2}(D_1 + D_2 + D_3)^2 - (D_1D_2 + D_2D_3 + D_3D_1),
$$
从而得到所需不等式。",不等式的解题方法与技巧
66,"设 $a,b,c \in (-2,1)$，求证：
$$
abc \le a + b + c - 2.
$$","构造函数：
$$
f(x) = (bc - 1)x - b - c + 2.
$$
验证 $f(-2) > 0$ 和 $f(1) > 0$，因 $f(x)$ 是一次函数，在区间 $(-2,1)$ 上恒正，故：
$$
abc \le a + b + c - 2.
$$",不等式的解题方法与技巧
67,"设 $x_1,x_2,x_3,y_1,y_2,y_3 \in \mathbb{R}$，且 $x_1^2 + x_2^2 + x_3^2 < 1$，求证：
$$
|x_1y_1 + x_2y_2 + x_3y_3 - 1| \le \sqrt{(x_1^2 + x_2^2 + x_3^2)(y_1^2 + y_2^2 + y_3^2)}.
$$","构造二次函数：
$$
F(t) = (x_1t - y_1)^2 + (x_2t - y_2)^2 + (x_3t - y_3)^2 - (t - 1)^2.
$$
展开后发现其开口向下，且 $F(0) \le 0$，$F(1) \le 0$，说明存在 $t$ 使得 $F(t) \le 0$，从而得证。",不等式的解题方法与技巧
68,"不等式组：
$$
|a| > |y - z + x|,\quad |y| > |a - z + x|,\quad |z| > |a - y + x|,
$$",无实数解。,不等式的解题方法与技巧
69,"求证：对任意实数 \( x \)，均有
\[
\left| \sqrt{x^2 + 1} - \sqrt{(x-1)^2 + 1} \right| < 1.
\]","因为
\[
\left| \sqrt{x^2 + 1} - \sqrt{(x-1)^2 + 1} \right|
= \left| \sqrt{x^2 + 1} - \sqrt{x^2 - 2x + 2} \right|,
\]
上式可看作直角坐标系中点 \( P(x, 0) \) 与点 \( A\left(-\frac{1}{2}, 0\right) \) 和点 \( B\left(\frac{1}{2}, 0\right) \) 的距离差。如图 5-1 所示。

根据三角形两边之差小于第三边，且 \( AB = 1 \)，得：
\[
\left| \sqrt{x^2 + 1} - \sqrt{(x-1)^2 + 1} \right| < 1.
\]",不等式的解题方法与技巧
70,"若 $a_1 + a_2 + \cdots + a_n = 1$，求证：
$$
\sum_{i=1}^{n} \frac{a_i}{a_i^2 + a_{i+1}a_{i+2}} \geq \frac{n}{4},
$$
其中下标模 $n$ 循环。","记原不等式左端为 $A$，构造对偶式：
$$
B = \sum_{i=1}^{n} \frac{a_i}{a_i^2 + a_{i+1}a_{i+2}}.
$$
则有：
$$
A - B = \sum_{i=1}^{n} \frac{a_i - a_{i+1}}{(a_i + a_{i+1})(a_i + a_{i+2})}.
$$
由于 $\sum (a_i - a_{i+1}) = 0$，结合均值不等式可得：
$$
A \geq \frac{n}{4}.
$$",不等式的解题方法与技巧
71,"设 \( x_n = \sqrt{2} + \sqrt{3} + \cdots + \sqrt{n} \)，求证：
\[ x_n - \sqrt{n} < \frac{1}{3}, \quad n = 2, 3, \dots \]","构造数列 \(\{a_n\}, \{b_n\}, \{c_n\}\) 如下：
\[ a_n = \sqrt{n}, \quad b_n = \sqrt{n+1} - \sqrt{n}, \quad c_n = \frac{1}{2\sqrt{n}}. \]
易知 \(a_n > b_n\)，且 \(c_n\) 单调递减。利用不等式链：
\[ a_n - b_n = \frac{1}{2\sqrt{n}} < \frac{1}{3}, \]
即可得证。",不等式的解题方法与技巧
72,"给定两组数：
$$
a_1 \geq a_2 \geq \cdots \geq a_n > 0, \quad b_1 \geq b_2 \geq \cdots \geq b_n > 0,
$$
且满足：
$$
a_1 + a_2 + \cdots + a_k \geq b_1 + b_2 + \cdots + b_k, \quad k = 1, 2, \dots, n,
$$
求证：
$$
a_1b_1 + a_2b_2 + \cdots + a_nb_n \geq b_1^2 + b_2^2 + \cdots + b_n^2.
$$","辅助命题：若 $a_1 \geq a_2 \geq \cdots \geq a_n > 0$，且满足上述条件，则对任意 $k$，
$$
\sum_{i=1}^{k} a_i \geq \sum_{i=1}^{k} b_i.
$$

证明：令 $a_i = \sum_{j=1}^{i} d_j$，其中 $d_j > 0$，类似处理 $b_i$。代入后利用 Cauchy 不等式即可完成。",不等式的解题方法与技巧
73,"对于给定的大于 1 的正整数 $n$，是否存在 $n$ 个两两不同的正整数 $a_1, a_2, \dots, a_n$，同时满足：
1. $a_1 + a_2 + \cdots + a_n = 1 + 2 + \cdots + n = \frac{n(n+1)}{2}$；
2. $a_i \neq a_j$ 当 $i \neq j$。","答案是肯定的。取：
$$
a_i = i + (n-1), \quad i = 1, 2, \dots, n,
$$
即 $a_i = i + n - 1$，显然互不相同，且和为：
$$
\sum_{i=1}^{n} a_i = \sum_{i=1}^{n} (i + n - 1) = \frac{n(n+1)}{2} + n(n-1) = \frac{n(3n-1)}{2}.
$$
调整参数可使总和等于目标值，故存在。",不等式的解题方法与技巧
74,"设 \( n > 2 \)，\( a_1, a_2, \dots, a_n > 0 \)，\( b_1, b_2, \dots, b_n > 0 \)，问是否一定有：
\[
\sum_{1 \leq i < j \leq n} (a_i - a_j)^2 \geq (n-2) \sum_{i=1}^{n} b_i^2?
\]","不一定。例如取：
\[
a_1 = a_2 = \cdots = a_{n-1} = 1, \quad a_n = M \gg 1, \\
b_1 = b_2 = \cdots = b_n = 1.
\]
此时左边趋于无穷大，右边固定，但若 \( M \) 不够大，可能不成立。因此该不等式并非恒真。",不等式的解题方法与技巧
75,"设 $a_1, a_2, a_3, b_1, b_2, b_3 > 0$，则有：
$$
(a_1b_1 + a_2b_2 + a_3b_3)^2 \leq (a_1^2 + a_2^2 + a_3^2)(b_1^2 + b_2^2 + b_3^2)
$$",等号当且仅当 $\frac{a_1}{b_1} = \frac{a_2}{b_2} = \frac{a_3}{b_3}$ 时成立。,不等式的解题方法与技巧
76,"设 $n \geq 2$，对任意实数列 $\{a_i\}, \{b_i\}$，有：
$$
\sqrt{a_1^2 + b_1^2} + \sqrt{a_2^2 + b_2^2} + \cdots + \sqrt{a_n^2 + b_n^2}
\geq \sqrt{(a_1 + a_2 + \cdots + a_n)^2 + (b_1 + b_2 + \cdots + b_n)^2}
$$",等号成立当且仅当 $\frac{a_1}{b_1} = \frac{a_2}{b_2} = \cdots = \frac{a_n}{b_n}$。,不等式的解题方法与技巧
77,设 $a_i > -1$，且 $a_i \neq 0$，则：,$$(1 + a_1)(1 + a_2)\cdots(1 + a_n) > 1 + a_1 + a_2 + \cdots + a_n$$,不等式的解题方法与技巧
78,"设 $a + b + c = 3$，求证：
$$
\frac{1}{5a^2 - 4a + 11} + \frac{1}{5b^2 - 4b + 11} + \frac{1}{5c^2 - 4c + 11} \leq \frac{1}{4}
$$",等号在 $a = b = c = 1$ 时取到。,不等式的解题方法与技巧
79,"设 $x_1, x_2, \ldots, x_n > 0$，且 $n \geq 3$，则：
$$
\frac{x_1}{x_2} + \frac{x_2}{x_3} + \cdots + \frac{x_{n-1}}{x_n} + \frac{x_n}{x_1} \geq n
$$",此即著名的 **AM-GM 不等式** 的一种形式。,不等式的解题方法与技巧
80,"设 $a_1 = 2$，$a_n = \frac{1}{2}\left(a_{n-1} + \frac{2}{a_{n-1}}\right)$（$n=2,3,\ldots,2004$）。求证：
$$
\sqrt{2} < a_n < \sqrt{2} + \frac{1}{2004}
$$","由平均不等式得：
$$
\sqrt{2} < a_1 < \sqrt{2} + \frac{1}{2004}
$$
当 $n=1$ 时显然成立。

假设当 $n=k$ 时有 $\sqrt{2} < a_k < \sqrt{2} + \frac{1}{2004}$，则当 $n=k+1$ 时，
$$
a_{k+1} = \frac{1}{2}\left(a_k + \frac{2}{a_k}\right)
$$
利用不等式可推出 $a_{k+1}$ 仍在该区间内。因此对一切正整数 $n$ 成立，当然对 $n=2005$ 也成立。",不等式的解题方法与技巧
81,"设 $a > 0$，求证：对任意正整数 $n$，有不等式：
$$
\frac{1 + a + a^2 + \cdots + a^n}{n+1} \geq \sqrt[n+1]{a^{n(n+1)/2}}
$$","用数学归纳法。
- 当 $n=1$ 时，$\frac{1+a}{2} \geq \sqrt{a}$，成立。
- 假设当 $n=k$ 时不等式成立，即：
  $$
  \frac{1 + a + \cdots + a^k}{k+1} \geq \sqrt[k+1]{a^{k(k+1)/2}}
  $$
- 考虑 $n=k+1$ 的情况，通过代数变形和均值不等式即可完成归纳步骤。

故原不等式对一切正整数 $n$ 成立。",不等式的解题方法与技巧
82,已知正项数列 $\{a_n\}$ 满足 $a_n < a_{n+1} - a_n$，求证：$$a_n < \frac{1}{n}$$,"**证法1（数学归纳法）**：
- $n=1$ 时显然成立。
- $n=2$ 时，由条件推导出 $a_2 < \frac{1}{2}$。
- 假设 $n=k$ 时 $a_k < \frac{1}{k}$，则 $a_{k+1} = a_k + (a_k - a_{k+1})$，进一步分析得 $a_{k+1} < \frac{1}{k+1}$。

因此对一切正整数 $n$，有 $a_n < \frac{1}{n}$。",不等式的解题方法与技巧
83,"设 $a_1, a_2, \ldots, a_n$ 是正实数，且满足 $a_i < a_j$（$i < j$），求证：
$$
a_1 + a_2 + \cdots + a_n < n a_n
$$","**证法1（数学归纳法）**：
- $n=1$ 时显然成立。
- 假设 $n=k$ 时成立，考虑 $n=k+1$，利用递推关系可得结论。

**证法2（带余除法）**：
令 $n = mq + r$，其中 $0 \leq r < m$，利用不等式链可得：
$$
a_n < a_m + (n - m)a_m
$$",不等式的解题方法与技巧
84,"设 \(x_1, x_2, \ldots, x_n > 0\)，求证：
\[
\sqrt{x_1 + \sqrt{x_2 + \cdots + \sqrt{x_n}}} < n
\]",采用反向归纳法原理，从最内层根号开始逐步向外推广，最终得到结论。,不等式的解题方法与技巧
85,"设 $\{a_n\}$ 是正实数列，存在常数 $c > 1$，使得：
$$
a_1 + a_2 + \cdots + a_n < c a_n \quad (\forall n \geq 1)
$$
求证：存在 $c > 1$，使得：
$$
a_1 + a_2 + \cdots + a_n < c a_n \quad (\forall n \geq 1)
$$",构造辅助命题 $P_n$ 和 $Q_n$，并使用螺旋归纳法证明其成立。,不等式的解题方法与技巧
86,"设 $a_1 \leq a_2 \leq \cdots \leq a_n$ 是实数，求证：
$$
a_1 a_2 + a_2 a_3 + \cdots + a_{n-1} a_n \geq a_1^2 + a_2^2 + \cdots + a_{n-1}^2
$$",使用 Jensen 不等式或直接展开比较各项。,不等式的解题方法与技巧
87,"给定正整数 $n$，设 $S_1, S_2, \ldots, S_n$ 是非负整数集合，$s_i$ 表示 $S_i$ 中元素之和。若存在自然数 $k$（$1 \leq k < n$），使得：
$$
\sum_{i=1}^{k} s_i = \frac{k(k+1)}{2}
$$
则存在下标 $i,j,t$（$1 \leq i < j < t \leq n$），使得：
$$
s_i + s_j = s_t
$$",证明：使用归纳法结合鸽巢原理。,不等式的解题方法与技巧
88,"设 $x \in [0,1]$，定义函数：
$$
f(x) =
\begin{cases}
x - \lfloor x \rfloor, & x \neq 0 \\
0, & x = 0
\end{cases}
$$
设 $\{F_n\}$ 是斐波那契数列（$F_0 = F_1 = 1$，$F_n = F_{n-1} + F_{n-2}$），求证：
$$
\sum_{i=1}^{n} a_i \lfloor x_i \rfloor \geq \sum_{i=1}^{n} a_i x_i
$$",利用归纳法和斐波那契性质完成。,不等式的解题方法与技巧
89,,"**引理证明**：
由于每一步迭代都满足：
$$
F_n(x) - F_n(y) = (a - a) + (f(F_{n-1}(x)) - f(F_{n-1}(y)))
$$
而 $f'(z) = -\frac{1}{(1+z)^2} < 0$，所以 $f$ 单调递减，差值绝对值逐次缩小，且方向相反。

由此可知 $F_n(z)$ 收敛于某点 $\xi \in [0,1]$，且收敛速度为几何级数。",不等式的解题方法与技巧
90,三位数与其各位数字之和比的最小值,"最小值为 $54$，在 $x=9, y=9, z=0$ 时取得。",不等式的解题方法与技巧
91,"设 \( A,B,C \geq 0 \)，且 \( A+B+C=\pi \)，记：
\[ M = \sin A + \sin B + \sin C,\quad N = \sin^2 A + \sin^2 B + \sin^2 C \]
求证：\( M + N < 3 \)","不失一般性，设 \( C \leq A,B \)，则 \( C \in [0, \frac{\pi}{2}] \)。
利用恒等变换：
\[ M + N = 1 + 2\sin^2 C + \sin C + \text{其他项} \]
通过变量替换 \( t = \sin C \)，可得：
\[ M + N = 3 - \cos 2t (2\sin t - 1)^2 < 3 \]
因为 \( (2\sin t - 1)^2 \geq 0 \)，且 \( \cos 2t > 0 \)，故严格小于 3。",不等式的解题方法与技巧
92,"设空间四点 $A,B,C,D$，六条边中至多一条大于 1。令最长边为 $AD$，其余边固定为 1，则 $A,D$ 应位于以 $B,C$ 为圆心、半径为 1 的两圆交集内。","当 $AB=BC=CD=DA=1$，且 $\angle ABC = \theta$，则：
$$
AD + BC = 2(\sin \theta + \cos \theta) \leq 2\sqrt{2}
$$
最大值在 $\theta = \frac{\pi}{4}$ 时达到，此时总和为：
$$
4 + 2\sqrt{2}
$$",不等式的解题方法与技巧
93,"已知非负实数 \(a_1, a_2, \dots, a_n\) 满足：
\[
a_1 + a_2 + \cdots + a_n = 1,
\]
求证：
\[
\sum_{i=1}^{n} \frac{1}{a_i} \geq n^2.
\]","令 \(S = \sum_{i=1}^{n} \frac{1}{a_i}\)，则：
\[
S = \left( \sum_{i=1}^{n} a_i \right) \left( \sum_{i=1}^{n} \frac{1}{a_i} \right) \geq n^2,
\]
由柯西-施瓦茨不等式得证。

可见，\(|a_i - a_j|\) 越大，上式的值就越小。为此，当 \(n > 3\) 时，应尽量让变量趋于相等。

再进行形如 \(\text{磨光变换}\) 的操作 \(n-1\) 次，可得：
\[
(a_1 - a_2)(a_2 - a_3)\cdots(a_{n-1} - a_n) \leq 0,
\]
从而说明原不等式成立。",不等式的解题方法与技巧
94,"设 \(a, b, c, d > 0\)，且 \(a + b + c + d = 1\)，求证：
\[
bcd + cda + dab + abc \leq \frac{1}{4}.
\]","证明：若其中某个变量为零，则不等式显然成立。否则，只需证明：
\[
f(a,b,c,d) = \frac{1}{abcd} \leq \frac{1}{4}.
\]

通过磨光变换（如将 \(a\) 替换为 \(a' = \frac{a+b}{2}, b' = \frac{a+b}{2}\)），可得：
\[
f(a,b,c,d) < f(a',b',c,d),
\]
至多再进行两次磨光变换，即可得到：
\[
f(a,b,c,d) < \frac{1}{4},
\]
故原不等式成立。",不等式的解题方法与技巧
95,"设 \(a, b, c, d > 0\)，且 \(abcd = 1\)，求证：
\[
\frac{1}{a} + \frac{1}{b} + \frac{1}{c} + \frac{1}{d} \geq \frac{9}{4}.
\]","**证法1：** 首先证明当两个变量相等时不等式成立。不妨设 \(a = b\)，令 \(s = a + b + c + d\)，则：
\[
\frac{1}{a} + \frac{1}{b} + \frac{1}{c} + \frac{1}{d} = \frac{2}{a} + \frac{1}{c} + \frac{1}{d}.
\]

对 \(a\) 分类讨论：
- 若 \(a > 2\)，最小值在 \(a = 2\) 处取得；
- 若 \(0 < a < 2\)，有：
\[
\frac{2}{a} + \frac{1}{c} + \frac{1}{d} > 2 + 5a > 2\sqrt{10} > 2.
\]

因此，当任意两变量相等时，不等式成立。

**证法2：** 假设 \(a < b < c < d\)，构造函数：
\[
f(a,b,c,d) = \frac{1}{a} + \frac{1}{b} + \frac{1}{c} + \frac{1}{d},
\]
并证明：
\[
f(a,b,c,d) \geq f(\sqrt{ac}, \sqrt{bd}, \sqrt{ac}, \sqrt{bd}),
\]
最终化简为一个关于 \(t = \frac{a}{d}\) 的多项式不等式：
\[
(t-1)^2 (12t^5 + 11t^4 - 32t^3 - 30t^2 + 6t + 30) + 42 > 0,
\]
该式恒正，故原不等式成立。",不等式的解题方法与技巧
96,若干个正整数和为 2011，求它们积的最大值。,"由于和为 2011 的不同正整数组只有有限多个，所以最大值必存在。

设这些正整数为 $x_1, x_2, \dots, x_k$，满足：
$$
x_1 + x_2 + \cdots + x_k = 2011,\quad \prod x_i = P.
$$

分析如下：
1. 若存在 $x_i > 4$，将其拆分为 $2+2$ 可使乘积变大；
2. 若存在 $x_i = 2$，且 $x_j = 3$，则 $2+3 = 5$，但 $2 \times 3 = 6 > 5$，故优先使用 2 和 3；
3. 因为 $4 = 2+2$，但 $2 \times 2 = 4$，所以保留 2；
4. $3+3 = 6$，而 $2+2+2 = 6$，但 $3 \times 3 = 9 > 8$，所以优先使用 3。

综上，因 $2011 = 3 \times 670 + 1$，故最大积为：
$$
2^1 \cdot 3^{670}.
$$

一般地，若和为 $m$，则最大积为：
$$
\begin{cases}
3^{m/3}, & m \equiv 0 \pmod{3}; \\
2 \cdot 3^{(m-2)/3}, & m \equiv 2 \pmod{3}; \\
4 \cdot 3^{(m-4)/3}, & m \equiv 1 \pmod{3}.
\end{cases}
$$",不等式的解题方法与技巧
97,"1. 设 $x, y, z \geq 0$，且 $x + y + z = 1$，求 $S = 2x^2 + y + 3z^2$ 的最大值和最小值。","$S_{\min} = \frac{1}{3},\quad S_{\max} = 3.$",不等式的解题方法与技巧
98,2. 已知 $x_i \geq 0$，$\sum_{i=1}^{n} x_i = 1$，求 $\sum_{1 \leq i < j \leq n} x_i x_j$ 的取值范围。,"范围：$\left[0, \frac{n-1}{n}\right]$.",不等式的解题方法与技巧
99,"3. 设 $x_1, x_2, \dots, x_n$ 是 $n$ 个非负实数，满足：
$$
\sum_{i=1}^{n} x_i = n,\quad \sum_{i=1}^{n} x_i^2 = 2n - 2,
$$
求 $\sum_{i=1}^{n} x_i^3$ 的最大值。",$\min = 3.$,不等式的解题方法与技巧
100,"4. 若 $a_1, a_2, \dots, a_{10}$ 是互不相同的正整数，且和为 2002，求：
$$
a_1a_2 + a_2a_3 + \cdots + a_{10}a_1
$$
的最小值。",$\min = \frac{3}{2}.$,不等式的解题方法与技巧
101,"设 $a_1 \geq a_2 \geq \cdots \geq a_n > 0$，求证：
$$
\sum_{k=1}^{n} (-1)^{k+1} a_k \leq a_1.
$$","分析：这是一个交错级数，若 $a_k$ 单调递减，则：
$$
\sum_{k=1}^{n} (-1)^{k+1} a_k \leq a_1.
$$

证明：考虑前 $m$ 项与后 $n-m$ 项分开估计，利用单调性结合分段放缩即可完成。",不等式的解题方法与技巧
102,"设 $a_1, a_2, \dots, a_n$（$n \geq 3$）满足：
$$
a_1 + a_2 + \cdots + a_n = 0,
$$
且对任意 $k = 2, 3, \dots, n-1$，有：
$$
a_k = \frac{1}{2}(a_{k-1} + a_{k+1}).
$$

求最小的常数 $A(n)$，使得对所有 $k \in \{1, 2, \dots, n\}$，都有：
$$
|a_k| < A(n) + \max\{|a_1|, |a_n|\}.
$$","首先取 $a_1 = -1$, $a_n = 1$，并令其余项按线性插值定义。此时：
$$
a_k = \frac{k-1}{n-1}, \quad k=1,2,\dots,n.
$$
于是：
$$
A(n) > \frac{n}{n-1}.
$$

进一步分析可知，若 $A(n) = \frac{n}{n-1}$，则不等式成立。

综上所述，最小的 $A(n)$ 为：
$$
A_{\min} = \frac{n}{n-1}.
$$",不等式的解题方法与技巧
103,"设 $a_1, a_2, \dots, a_n$ 是正实数，且 $\sum_{i=1}^n a_i = 1$，记 $b_i$ 表示满足 $a_j < a_i$ 的 $j$ 的个数。求证：
$$
\sum_{i=1}^n b_i \leq \log_2 n.
$$","由 Cauchy 不等式得：
$$
\left(\sum_{i=1}^n b_i\right)^2 \leq n \sum_{i=1}^n b_i^2.
$$

注意到 $b_i \leq n-1$，可构造更精细估计。考虑将序列排序后分组讨论，最终得到：
$$
\sum_{i=1}^n b_i \leq \log_2 n.
$$

当 $a_i = \frac{1}{n}$ 时取等号，但此时 $b_i = 0$，故严格小于 $\log_2 n$。

因此结论成立。",不等式的解题方法与技巧
104,"设 $a_1, a_2, \dots, a_n$（$n \geq 3$）是实数，记：
$$
M = \max_{1 \leq i \leq n} a_i, \quad m = \min_{1 \leq i \leq n} a_i,
$$
求证：
$$
\sum_{i=1}^n a_i^2 - \sum_{i=1}^{n-1} a_i a_{i+1} \leq \left\lfloor \frac{n}{2} \right\rfloor (M - m)^2.
$$","当 $n = 2k$ 时，利用平方差公式展开：
$$
\sum_{i=1}^{2k} a_i^2 - \sum_{i=1}^{2k-1} a_i a_{i+1} \leq k(M - m)^2.
$$

若 $n = 2k + 1$，则通过循环排列中必存在连续三项单调递增或递减的性质，转化为 $2k$ 个变量情形。

由此得证：
$$
\sum_{i=1}^n a_i^2 - \sum_{i=1}^{n-1} a_i a_{i+1} \leq \left\lfloor \frac{n}{2} \right\rfloor (M - m)^2.
$$",不等式的解题方法与技巧
105,"设 $a, b, c$ 是三角形三边长，求最大的常数 $M$，使得：
$$
\frac{1}{a^2} + \frac{1}{b^2} + \frac{1}{c^2} \geq M \cdot \frac{1}{ab + bc + ca}
$$
恒成立。","取等腰直角三角形 $a = b = 1$, $c = \sqrt{2}$，代入得：
$$
M \leq 2 + 3\sqrt{2}.
$$

再证明该值可达：
$$
\frac{1}{a^2} + \frac{1}{b^2} + \frac{1}{c^2} \geq (2 + 3\sqrt{2}) \cdot \frac{1}{ab + bc + ca}.
$$

使用均值不等式和对称性处理即可完成。

故最大常数为：
$$
M = 2 + 3\sqrt{2}.
$$",不等式的解题方法与技巧
106,"实数 \(a\) 满足：对任意实数 \(x_1, x_2, x_3, x_4, x_5\)，不等式：
\[
a(x_1^2 + x_2^2 + x_3^2 + x_4^2 + x_5^2) \geq x_1x_2 + x_2x_3 + x_3x_4 + x_4x_5
\]
恒成立。

求 \(a\) 的最大可能值。","取特例 \(x_1 = 1, x_2 = \sqrt{3}, x_3 = 2, x_4 = \sqrt{13}, x_5 = 1\)，计算得：
\[
a \geq \frac{24}{5}.
\]

进一步验证 \(a = 24\) 成立，且为最优。

故答案为：
\[
a_{\max} = 24.
\]",不等式的解题方法与技巧
107,"已知正实数 \(a, b, c\) 满足：
\[
a + b + c = 10, \quad a < 2b, \quad b < 2c, \quad c < 2a,
\]
求 \(abc\) 的最小值。","令：
\[
x = 2b - a > 0, \quad y = 2c - b > 0, \quad z = 2a - c > 0,
\]
则 \(x + y + z = 10\)。

由 AM-GM 不等式：
\[
abc \geq \frac{8000}{343},
\]
当 \(a = \frac{20}{7}, b = \frac{40}{7}, c = 10\) 时取等。

故最小值为：
\[
abc_{\min} = \frac{8000}{343}.
\]",不等式的解题方法与技巧
108,已知 $a = b = c = \sqrt{2}$，则：$$a^2 + b^2 + c^2 + ab + bc + ca = 6\sqrt{2}$$,所以，表达式 $a^2 + b^2 + c^2 + ab + bc + ca$ 的最小值为 $6\sqrt{2}$。,不等式的解题方法与技巧
109,不等式等价变换,"原不等式等价于：
$$
(a - b)(a^2 - ab) \geq 0.
$$
由于 $a^2 - b^2 = (a - b)(a + b)$，当 $a^2 - b^2$ 与 $a - b$ 同号或均为零时，结论成立。",不等式的解题方法与技巧
110,"设 $a, b > 0$，且满足：
$$
4a = m\cos\alpha,\quad b = n\sin\alpha,
$$
则：
$$
\frac{a^2}{\cos^2\alpha} + \frac{b^2}{\sin^2\alpha} = a^2(1 + \tan^2\alpha) + b^2(1 + \cot^2\alpha) + 2ab\tan\alpha\cot\alpha.
$$","令 $\tan\alpha = t$，得：
$$
(m + n)^2 = (a + b)^2 + 4ab + 2ab(t + \frac{1}{t}) \geq 4ab + 4ab = 8ab.
$$
等号成立当且仅当 $t = 1$，即 $\alpha = \frac{\pi}{4}$。",不等式的解题方法与技巧
111,原不等式等价于：,"$$
\frac{x}{y+z} + \frac{y}{z+x} + \frac{z}{x+y} \geq \frac{3}{2}.
$$",不等式的解题方法与技巧
112,"设 $a, b > 0$，则：
$$
(a + b)^2 \leq 2(a^2 + b^2).
$$",等号成立当且仅当 $a = b$。,不等式的解题方法与技巧
113,设数列 $\{a_k\}$ 非负递减，$\sum_{k=1}^{n} a_k = S$，则：,$\sum_{k=1}^{n} k a_k \leq \frac{n(n+1)}{2} a_1.$,不等式的解题方法与技巧
114,"设 $a_i > 0$，$p, q > 1$，$\frac{1}{p} + \frac{1}{q} = 1$，则：","$$
\sum_{i=1}^{n} a_i \leq \left( \sum_{i=1}^{n} a_i^p \right)^{1/p} \cdot n^{1/q}.
$$",不等式的解题方法与技巧
