id,question,answer,type
53,"已知锐角 $\alpha$、$\beta$ 满足：
$$
\sin^2 \alpha + \sin^2 \beta = \sin(\alpha + \beta)
$$
求证：$\alpha + \beta = \frac{\pi}{2}$。","### 证明一：
由条件得：
$$
\sin^2 \alpha + \sin^2 \beta = \sin \alpha \cos \beta + \cos \alpha \sin \beta
$$
移项整理：
$$
\sin \alpha (\sin \alpha - \cos \beta) + \sin \beta (\sin \beta - \cos \alpha) = 0
$$
利用恒等式 $\cos \beta = \sin\left(\frac{\pi}{2} - \beta\right)$，代入得：
$$
\sin \alpha \left[\sin \alpha - \sin\left(\frac{\pi}{2} - \beta\right)\right] + \sin \beta \left[\sin \beta - \sin\left(\frac{\pi}{2} - \alpha\right)\right] = 0
$$
使用和差化积公式：
$$
2 \sin \alpha \cos\left(\frac{\alpha + \beta - \frac{\pi}{2}}{2}\right) \sin\left(\frac{\alpha - \beta + \frac{\pi}{2}}{2}\right) + 2 \sin \beta \cos\left(\frac{\beta + \alpha - \frac{\pi}{2}}{2}\right) \sin\left(\frac{\beta - \alpha + \frac{\pi}{2}}{2}\right) = 0
$$
由于 $\alpha, \beta \in \left(0, \frac{\pi}{2}\right)$，可推出：
$$
\cos\left(\frac{\alpha + \beta - \frac{\pi}{2}}{2}\right) > 0,\quad \sin \alpha > 0,\quad \sin \beta > 0
$$
因此必须有：
$$
\sin\left(\frac{\alpha - \beta + \frac{\pi}{2}}{2}\right) = 0 \Rightarrow \alpha - \beta + \frac{\pi}{2} = 0 \Rightarrow \alpha + \beta = \frac{\pi}{2}
$$

### 证明二：
由原式变形可知：
$$
\sin \alpha - \cos \beta \quad \text{与} \quad \cos \alpha - \sin \beta \quad \text{同号或均为零}
$$

- 若 $\sin \alpha > \cos \beta$，则 $\cos \alpha > \sin \beta$，于是：
  $$
  \sin^2 \alpha + \cos^2 \alpha > \cos^2 \beta + \sin^2 \beta = 1
  $$
  矛盾；
- 同理若 $\sin \alpha < \cos \beta$，也会导致矛盾；
- 故唯一可能为：
  $$
  \sin \alpha = \cos \beta,\quad \cos \alpha = \sin \beta
  $$
  即：
  $$
  \alpha + \beta = \frac{\pi}{2}
  $$",三角函数
54,"设 $\alpha, \beta \in \left(0, \frac{\pi}{2}\right)$，则 $\alpha + \beta = \frac{\pi}{2}$ 的充要条件是：
$$
\frac{\sin^2 \alpha}{\cos^2 \beta} = \frac{\cos^2 \alpha}{\sin^2 \beta}
$$","#### 必要性：
若 $\alpha + \beta = \frac{\pi}{2}$，则 $\sin \alpha = \cos \beta$，$\cos \alpha = \sin \beta$，显然成立。

#### 充分性（证法一）：
由 Cauchy 不等式：
$$
\frac{\sin^4 \alpha}{\cos^2 \beta} + \frac{\cos^4 \alpha}{\sin^2 \beta} \geq \frac{(\sin^2 \alpha + \cos^2 \alpha)^2}{\cos^2 \beta + \sin^2 \beta} = 1
$$
当且仅当 $\frac{\sin^2 \alpha}{\cos \beta} = \frac{\cos^2 \alpha}{\sin \beta}$ 时取等，即：
$$
\sin^2 \alpha \sin \beta = \cos^2 \alpha \cos \beta
\Rightarrow \cos(\alpha + \beta)\cos(\alpha - \beta) = 0
$$
因 $\alpha, \beta \in (0, \frac{\pi}{2})$，所以 $\alpha + \beta = \frac{\pi}{2}$。",三角函数
55,"已知 $\alpha, \beta \in \left(0, \frac{\pi}{2}\right)$，若：
$$
\frac{\sin^{2k} \alpha}{\cos^{2k} \beta} + \frac{\cos^{2k} \alpha}{\sin^{2k} \beta} = 2
$$
则 $\alpha + \beta = \frac{\pi}{2}$。",通过均值不等式或构造函数法可证，当且仅当 $\sin^{2k} \alpha = \cos^{2k} \beta$，即 $\alpha + \beta = \frac{\pi}{2}$。,三角函数
56,"(1) 已知 $\alpha, \beta$ 为锐角，且 $\cos \alpha = \frac{1}{2}, \sin(\alpha + \beta) = \frac{5}{13}$，求 $\cos \beta$。","由 $\cos \alpha = \frac{1}{2}$ 得 $\alpha = \frac{\pi}{3}$。
又 $\sin(\alpha + \beta) = \frac{5}{13} \Rightarrow \cos(\alpha + \beta) = -\sqrt{1 - \left(\frac{5}{13}\right)^2} = -\frac{12}{13}$（因 $\alpha + \beta \in \left(\frac{\pi}{3}, \pi\right)$）。
则：
$$
\cos \beta = \cos[(\alpha + \beta) - \alpha] = \cos(\alpha + \beta)\cos \alpha + \sin(\alpha + \beta)\sin \alpha \\
= \left(-\frac{12}{13}\right)\cdot\frac{1}{2} + \frac{5}{13} \cdot \frac{\sqrt{3}}{2} = \frac{-6 + 5\sqrt{3}}{26}
$$",三角函数
57,"(2) 若 $\tan \alpha + \tan \beta = b$，$\tan \alpha \tan \beta = c$，且 $c \neq 1$，求表达式：
$$
\sin^2(\alpha + \beta) + b \sin(\alpha + \beta)\cos(\alpha + \beta) + c \cos^2(\alpha + \beta)
$$","令 $t = \tan(\alpha + \beta) = \frac{b}{1 - c}$，则：
$$
\sin^2(\alpha + \beta) + b \sin(\alpha + \beta)\cos(\alpha + \beta) + c \cos^2(\alpha + \beta) = \frac{t^2 + bt + c}{1 + t^2}
$$
代入 $t = \frac{b}{1 - c}$ 可简化得值为 1。",三角函数
58,"已知：
$$
\sin \alpha + \sin \beta = \frac{3}{5},\quad \cos \alpha + \cos \beta = \frac{4}{5}
$$
求 $\cos(\alpha - \beta)$ 和 $\sin(\alpha + \beta)$。","平方相加：
$$
(\sin \alpha + \sin \beta)^2 + (\cos \alpha + \cos \beta)^2 = \frac{9}{25} + \frac{16}{25} = 1
\Rightarrow 2 + 2\cos(\alpha - \beta) = 1 \Rightarrow \cos(\alpha - \beta) = -\frac{1}{2}
$$
用和差化积：
$$
\sin \alpha + \sin \beta = 2 \sin\left(\frac{\alpha + \beta}{2}\right) \cos\left(\frac{\alpha - \beta}{2}\right) = \frac{3}{5} \\
\cos \alpha + \cos \beta = 2 \cos\left(\frac{\alpha + \beta}{2}\right) \cos\left(\frac{\alpha - \beta}{2}\right) = \frac{4}{5}
$$
两式相比得：
$$
\tan\left(\frac{\alpha + \beta}{2}\right) = \frac{3}{4} \Rightarrow \sin(\alpha + \beta) = \frac{2 \cdot \frac{3}{4}}{1 + \left(\frac{3}{4}\right)^2} = \frac{24}{25}
$$",三角函数
59,"已知 $\alpha < \beta < \gamma < 2\pi$，满足：
$$
\sin \alpha + \sin \beta + \sin \gamma = 0,\quad \cos \alpha + \cos \beta + \cos \gamma = 0
$$
求 $(1)\ \beta - \alpha$；$(2)\ \cos^2 \alpha + \cos^2 \beta + \cos^2 \gamma$ 的定值。","平方相加得：
$$
2 + 2\cos(\alpha - \beta) = 1 \Rightarrow \cos(\alpha - \beta) = -\frac{1}{2} \Rightarrow \beta - \alpha = \frac{2\pi}{3}
$$
同理 $\gamma - \beta = \frac{2\pi}{3}$，故三点在单位圆上构成正三角形，角度间隔 $\frac{2\pi}{3}$。

于是：
$$
\cos^2 \alpha + \cos^2 \beta + \cos^2 \gamma = \frac{3}{2}
$$",三角函数
60,"$$
\sum_{k=1}^{n} \frac{1}{\sin(2^k x)} = \cot x - \cot(2^n x)
$$","设 $a_k = \cot(2^{k-1}x) - \cot(2^k x)$，则：
$$
a_k = \frac{\cos(2^{k-1}x)}{\sin(2^{k-1}x)} - \frac{\cos(2^k x)}{\sin(2^k x)} = \frac{1}{\sin(2^k x)}
$$
累加即得结论。",三角函数
61,"$$
\sum_{k=1}^{n} \frac{1}{\tan\left(\frac{k\pi}{2n+1}\right)} = n
$$",利用三角恒等变换或复数方法可证。,三角函数
62,"$$
\prod_{k=1}^{p-1} \left(1 + 2\cos\frac{2k\pi}{p}\right)
$$
其中 $ p > 3 $ 是素数。","设 $ \omega = e^{2\pi i / p} $，则 $ \omega^p = 1 $，且 $ \omega^k $ 是单位根。
利用恒等式：
$$
1 + 2\cos\theta = \omega^k + \omega^{-k} + 1 = \frac{\omega^{2k} - 1}{\omega^k - 1}
$$
进一步推导得：
$$
\prod_{k=1}^{p-1} \left(1 + 2\cos\frac{2k\pi}{p}\right) = p
$$",三角函数
63,"求如下乘积值：
$$
\prod_{k=1}^{n} \left(1 + 2\cos\frac{2k\pi}{n}\right)
$$",若 $ n = 3m $，结果为 $ 0 $；若 $ n = 3m+1 $ 或 $ 3m+2 $，则为非零值（具体取决于模运算性质）。,三角函数
64,"计算
$$
\sum_{k=1}^{6} \cos\frac{k\pi}{13}
$$","令：
$$
x = \cos\frac{\pi}{13} + \cos\frac{3\pi}{13} + \cos\frac{5\pi}{13} + \cos\frac{7\pi}{13} + \cos\frac{9\pi}{13} + \cos\frac{11\pi}{13}
$$

通过三角恒等变换或复数法可得：
$$
x = \frac{1}{2}
$$",三角函数
65,"已知：
$$
S = \sum_{k=1}^{n} \cos\frac{(2k-1)\pi}{2n+1}
$$
证明：
$$
S = \frac{1}{2}
$$",思路：使用复数单位根或对称性处理。,三角函数
66,"计算：
$$
\sin 10^\circ \sin 30^\circ \sin 50^\circ \sin 70^\circ
$$","使用积化和差公式，最终结果为：
$$
\frac{1}{16}
$$",三角函数
67,题号1,答案是C，因为根据勾股定理计算得出。,三角函数
68,题号2,解：B选项满足条件，其他选项不符合。,三角函数
69,题号3,Solution: 通过实验验证，A为正确选项。,三角函数
70,计算 2 + 3。,2 + 3 = 5,三角函数
71,求解方程 x^2 - 4x + 4 = 0。,"(x - 2)^2 = 0, 所以 x = 2",三角函数
72,计算 2 + 3。,2 + 3 = 5,三角函数
73,求解方程 x^2 - 4x + 4 = 0。,"(x - 2)^2 = 0, 所以 x = 2",三角函数
74,"(A) 2sin4, (B) ..., (C) ..., (D) ...",D | 利用公式变形即可,三角函数
75,sin10°sin30°...,D | 上述已解,三角函数
76,$\frac{2\cos^2 a - 1}{2\tan(\frac{\pi}{4}-a)\sin^2(\frac{\pi}{4}+a)}$,B | 化简后等于 $-1$,三角函数
77,"$a=\sin14°+\cos14°$, $b=\sin16°+\cos16°$",A | 单调性分析,三角函数
78,$\tan10°+\tan20°+\tan60°+\tan60°\tan10°$,D | 变形后为 $\sqrt{3}\tan20°$,三角函数
79,若 $\cos\left(\frac{\pi}{2} + x\right) = m$,$\sin 2x = -2m$,三角函数
80,若 $\sin a \cos b = \frac{1}{2}$,"$\cos a \sin b \in [-\frac{1}{2}, \frac{1}{2}]$",三角函数
81,若 $\tan\theta = \frac{1}{2}$,$\sin 2\theta = \frac{4}{5}$,三角函数
82,"计算：
$$
\cos^2 24^\circ + \sin^2 66^\circ + \cos^2 18^\circ
$$","注意：$\sin 66^\circ = \cos 24^\circ$，所以：
$$
= \cos^2 24^\circ + \cos^2 24^\circ + \cos^2 18^\circ = 2\cos^2 24^\circ + \cos^2 18^\circ
$$

数值约为 $1.5$（精确值需计算器验证）。",三角函数
83,"证明恒等式：
$$
\sin^3 x = \frac{3}{4} \sin x - \frac{1}{4} \sin 3x
$$","这是标准三倍角公式展开：

$$
\sin 3x = 3\sin x - 4\sin^3 x \Rightarrow \sin^3 x = \frac{3}{4}\sin x - \frac{1}{4}\sin 3x
$$",三角函数
84,如图所示，走廊夹角为 $120^\circ$，宽 $3$ 米。设木棒在转角处与两边夹角分别为 $\alpha$ 和 $60^\circ - \alpha$，则木棒长度：,$L(\alpha) = \frac{3}{\sin\alpha} + \frac{3}{\sin(60^\circ - \alpha)}$ 最小值出现在 $\alpha = 30^\circ$，此时：$L_{\text{max}} = 12 \text{ 米}$,三角函数
85,"已知在△ABC 中，设 $a, b, c$ 分别为角 $A, B, C$ 的对边，且有：
$$
\frac{\sin^2 C}{\sin A \sin B} = \frac{\sin(C - a)}{\sin a} = \frac{\sin C \cos a - \cos C \sin a}{\sin a}
= \sin C \cot a - \cos C.
$$

进一步可得：
$$
\cot A + \cot B + \cot C = \cot a,
$$
其中 $a$ 是布洛卡角（Brocard angle），即满足 $\angle PAB = \angle PBC = \angle PCA = a$ 的点 $P$ 为布洛卡点。",此结果表明，在任意三角形中，三个内角的余切和等于布洛卡角的余切。,三角函数
86,"在四边形 $ABCD$ 中，设边长分别为 $AB = a$, $BC = b$, $CD = c$, $DA = d$，对角线 $AC = e$, $BD = f$。则有：
$$
a^2c^2 + b^2d^2 = e^2f^2 + 2abcd\cos(A + C).
$$","**证明概要**：
令对角线交于点 $O$，$\angle AOB = \theta$，四边形面积为 $S$，则：
- $ef \sin \theta = 2S$
- $ef \cos \theta = (OA + OC)(OB + OD)\cos \theta$

通过向量展开并代入余弦定理表达各边平方项，最终得到：
$$
a^2c^2 + b^2d^2 = e^2f^2 + 2abcd\cos(A + C).
$$",三角函数
87,"设四边形四个内角 $\alpha, \beta, \gamma, \delta$ 满足：
$$
\sin(n\alpha) + \sin(n\beta) + \sin(n\gamma) + \sin(n\delta) = 0,
$$
其中 $n$ 为正偶数。

求证：至少存在两个角之和属于集合：
$$
\left\{ \frac{k\pi}{n} \mid k = 1, 2, ..., 2n-1 \right\}.
$$","利用 $\alpha + \beta + \gamma + \delta = 2\pi$ 和三角恒等变换，得出：
$$
2\sin\left(\frac{n(\alpha + \beta)}{2}\right)\cos\left(\frac{n(\alpha - \beta)}{2}\right) + 2\sin\left(\frac{n(\gamma + \delta)}{2}\right)\cos\left(\frac{n(\gamma - \delta)}{2}\right) = 0.
$$

结合角度范围限制，可推出至少一对角和落在上述集合中。

**特例**：若 $n = 2$，则必有两个角之和为 $\pi$。",三角函数
88,在等腰三角形 $ABC$ 中，$AB = AC$，$\angle CAB = 2x$，其内角平分线分别交 $BC$、$CA$ 于点 $D$、$E$，设 $I$ 为 $\triangle ADC$ 的内心，若 $\angle BEK = 45^\circ$，求 $\angle CAB$ 的可能取值。,"设 $\angle ABC = 2a$，由 $\angle BEK = 45^\circ$ 及几何关系推导出：
$$
\sin(a + 45^\circ) = \sin(135^\circ - 2a),
$$
解得：
$$
a = 30^\circ \quad \text{或} \quad a = 22.5^\circ,
$$
对应 $\angle CAB = 60^\circ$ 或 $90^\circ$。",三角函数
89,"设三点 $A(x_1,y_1), B(x_2,y_2), C(x_3,y_3)$ 在单位圆 $x^2 + y^2 = 1$ 上，且满足：
$$
x_1 + x_2 + x_3 = 0,\quad y_1 + y_2 + y_3 = 0.
$$

结论：三点构成正三角形。","证明思路：
由重心坐标可知原点为重心，又因三点在单位圆上，故必为正三角形。

设 $A = (\cos \theta, \sin \theta)$，则 $B, C$ 可表示为旋转 $120^\circ$ 后的位置，从而验证：
$$
x_1^2 + x_2^2 + x_3^2 = \frac{3}{2}, \quad y_1^2 + y_2^2 + y_3^2 = \frac{3}{2}.
$$",三角函数
90,"在 $\triangle ABC$ 中，已知 $\angle A + \angle B = \frac{2\pi}{3}$，求证：
$$
\frac{a + b}{c} = \frac{1}{2\cos A}.
$$","**证明方法一（正弦定理）**：
令 $\angle A = \alpha$，$\angle B = 2\alpha$，$\angle C = \pi - 3\alpha$，应用正弦定理后化简即可。

**证明方法二（代数变形）**：
利用 $\frac{a}{\sin \alpha} = \frac{b}{\sin 2\alpha} = \frac{c}{\sin(\pi - 3\alpha)}$，代入后整理得证。",三角函数
91,"若 $\angle A, \angle B, \angle C$ 成等差数列，且外接圆直径为 1，则 $a^2 + c^2$ 的取值范围是什么？","$a^2 + c^2 \in (2, 3].$

**解析**：
由 $2B = A + C$ 得 $B = 60^\circ$，再用正弦定理：
$$
a^2 + c^2 = 4R^2(\sin^2 A + \sin^2 C) = 1 + \cos(A - C),
$$
因 $|A - C| < 120^\circ$，所以 $\cos(A - C) \in (-\frac{1}{2}, 1]$，故：
$$
a^2 + c^2 \in (2, 3].
$$",三角函数
92,"若 $a, b, c$ 成等差数列，则：","**(1)** $\tan \frac{A}{2} \tan \frac{C}{2} = \frac{1}{3}$；
**(2)** $5\cos A - 4\cos A \cos C + 5\cos C = 4$；
**(3)** 若 $A - C = \frac{\pi}{3}$，则三边比为：
$$
a : b : c = \sqrt{7} - 1 : \sqrt{7} : \sqrt{7} + 1.
$$",三角函数
93,**(1)** 若 $a \cos B = b \cos A$，则 $\triangle ABC$ 为等腰三角形（$A = B$）。,使用正弦定理或余弦定理转化边角关系，简化后得结论。,三角函数
94,**(2)** 若 $a \cos A = b \cos B$，则 $\triangle ABC$ 为等腰或直角三角形（$A = B$ 或 $A + B = \frac{\pi}{2}$）。,使用正弦定理或余弦定理转化边角关系，简化后得结论。,三角函数
95,"根据正弦关系判定三角形形状

在 $\triangle ABC$ 中，若：
$$
\frac{\sin A + \sin B}{\sin C} = 1,
$$
则 $\triangle ABC$ 为直角三角形。","将原式转化为：
$$
\cos A + \cos B = \sin A - \sin B,
$$
再利用和差化积公式，得 $\sin\left(\frac{A+B}{2}\right) = 0$ 或 $\cos\left(\frac{A-B}{2}\right) = 0$，从而推出 $C = \frac{\pi}{2}$。",三角函数
96,求解方程 \(x^2 - 5x + 6 = 0\)。,方程可以分解为 \((x-2)(x-3)=0\)，因此解为 \(x=2\) 或 \(x=3\)。,三角函数
97,"在 $\triangle ABC$ 中，角 $A, B, C$ 满足：
$$
\cos A + \cos B + \cos C = \frac{3}{2}
$$
求三角形的形状。","由 $A + B + C = \pi$，得：
$$
\cos C = -\cos(A + B)
$$
代入原式：
$$
\cos A + \cos B - \cos(A + B) = \frac{3}{2}
$$
利用和差化积公式变形后配方得：
$$
\left[\cos(A + B) + \frac{1}{2}\right]^2 + \frac{3}{4} \sin^2(A - B) = 0
$$
由于平方项非负，故必须同时满足：
$$
\cos(A + B) = -\frac{1}{2}, \quad \sin(A - B) = 0
$$
即 $A = B$，且 $A + B = \frac{2\pi}{3}$，所以 $A = B = C = \frac{\pi}{3}$。
因此，$\triangle ABC$ 是 **正三角形**。",三角函数
98,"在 $\triangle ABC$ 中，求证：
1. $b\cos C + c\cos B = a$
2. $\sin^2 A - \sin^2 B = \sin C \cdot \sin(A - B)$","**证法一：**
1. 使用正弦定理 $a = 2R\sin A$，则：
   $$
   b\cos C + c\cos B = 2R(\sin B \cos C + \sin C \cos B) = 2R\sin(B + C) = 2R\sin A = a
   $$

2. 利用恒等式：
   $$
   \sin^2 A - \sin^2 B = (\sin A - \sin B)(\sin A + \sin B)
   $$
   又因：
   $$
   \sin A - \sin B = 2\cos\frac{A+B}{2} \sin\frac{A-B}{2}, \quad \sin A + \sin B = 2\sin\frac{A+B}{2} \cos\frac{A-B}{2}
   $$
   相乘并结合 $\sin(A + B) = \sin(\pi - C) = \sin C$ 得：
   $$
   \sin^2 A - \sin^2 B = \sin C \cdot \sin(A - B)
   $$",三角函数
99,"在锐角 $\triangle ABC$ 中，
1. 求证：$\tan A + \tan B = \tan C (1 - \tan A \tan B)$
2. 求证：$\tan A + \tan B + \tan C > 3\sqrt{3}$","1. 因为 $A + B = \pi - C$，有：
   $$
   \tan(A + B) = \tan(\pi - C) = -\tan C
   $$
   而：
   $$
   \tan(A + B) = \frac{\tan A + \tan B}{1 - \tan A \tan B}
   $$
   所以：
   $$
   \frac{\tan A + \tan B}{1 - \tan A \tan B} = -\tan C
   \Rightarrow \tan A + \tan B = \tan C (1 - \tan A \tan B)
   $$

2. 由均值不等式：
   $$
   \tan A + \tan B + \tan C \geq 3\sqrt[3]{\tan A \tan B \tan C}
   $$
   又因为 $\tan A \tan B \tan C = \tan A + \tan B + \tan C$（由第(1)问），设其为 $x$，则：
   $$
   x \geq 3\sqrt[3]{x} \Rightarrow x^2 \geq 27 \Rightarrow x \geq 3\sqrt{3}
   $$
   故 $\tan A + \tan B + \tan C > 3\sqrt{3}$。",三角函数
100,"设 $y = 2 + \cos C + \cos(A - B) - \cos^2 C$

1. 若任意交换 $A, B, C$ 的位置，$y$ 是否变化？
2. 求 $y$ 的最大值。","**解：**
1. 化简：
   $$
   y = 2 + \cos C + \cos(A - B) - \cos^2 C = 2 - \cos(A + B) + \cos(A - B) - \cos^2 C
   $$
   进一步得：
   $$
   y = \sin^2 A + \sin^2 B + \sin^2 C
   $$
   显然轮换对称，**不变**。

2. 锐角条件下，$\cos C > 0$，$\cos(A - B) \leq 1$，所以：
   $$
   y \leq 2 + \cos C - \cos^2 C
   $$
   记 $x = \cos C \in (0, 1]$，函数 $f(x) = 2 + x - x^2$ 在 $x = \frac{1}{2}$ 处取得最大值：
   $$
   f\left(\frac{1}{2}\right) = 2 + \frac{1}{2} - \frac{1}{4} = \frac{9}{4}
   $$
   当且仅当 $A = B = C = 60^\circ$ 时取到。",三角函数
101,"已知 $\triangle ABC$ 的三边 $a, b, c$ 满足：
$$
S = a^2 - (b - c)^2, \quad \text{且 } a + c = 8
$$
求面积 $S$ 的最大值。","由面积公式 $S = \frac{1}{2}bc\sin A$ 和给定条件：
$$
a^2 - (b - c)^2 = \frac{1}{2}bc\sin A
\Rightarrow 2bc(1 - \cos A) = bc\sin A
\Rightarrow \sin A = 2(1 - \cos A)
$$
令 $\tan \frac{A}{2} = t$，则：
$$
\sin A = \frac{2t}{1 + t^2}, \quad \cos A = \frac{1 - t^2}{1 + t^2}
\Rightarrow \frac{2t}{1 + t^2} = 2\left(1 - \frac{1 - t^2}{1 + t^2}\right) = \frac{4t^2}{1 + t^2}
\Rightarrow t = \frac{1}{2}
$$
于是 $\sin A = \frac{4}{5}$，再由 $a + c = 8$ 和余弦定理可得 $b = c = 4$，此时：
$$
S_{\max} = \frac{1}{2} \cdot 4 \cdot 4 \cdot \frac{4}{5} = \frac{32}{5}
$$",三角函数
102,"若 $a, b, c$ 成等差数列，则角 $B$ 的范围是（ ）",$(C)\ 30^\circ < B < 60^\circ$,三角函数
103,下列表达式中表示常数的是（ ）,$(D)\ \tan A + \tan B + \tan C$,三角函数
104,"若 $A = 60^\circ$, $ac = \sqrt{5}$, $b = 4$，则三角形有（ ）",$(B)\ \text{两解}$,三角函数
105,若 $\sin A - 2\sin B \cos C = 0$，则三角形为（ ）,$(B)\ \text{等腰三角形}$,三角函数
106,在直角三角形中，$\angle C = 90^\circ$，则表达式 $\sin A \cos^2(15^\circ - A)$ 的最值为（ ）,$(A)\ \text{有最大值 } \frac{1}{2} \text{ 和最小值 } 0$,三角函数
107,"锐角三角形边长分别为 2, 3, $z$，则 $z$ 的取值范围是（ ）",$(B)\ \sqrt{5} < z < \sqrt{13}$,三角函数
108,若 $ab < 4R^2 \cos A \cos B$，则外心在（ ）,$(A)\ \text{三角形外部}$,三角函数
109,"若 $a, b, c$ 成等比数列，则 $\sin B + \cos B$ 的取值范围是（ ）","$(A)\ (1, \sqrt{2}]$",三角函数
110,"向量 $\vec{OP} = (2005\cos x + 2, 1)$, $\vec{OQ} = (\sin x, \cos 2x)$，定义 $f(x) = \vec{OP} \cdot \vec{OQ}$。若 $f(A) = 1$，$b + c = 5 + \sqrt{3}$，$a = \sqrt{13}$，则面积为（ ）",$(B)\ \frac{15}{2}$,三角函数
111,若 $\theta$ 是最小内角，且 $\cos^2 \frac{\theta}{2} + \sin^2 \frac{\theta}{2} \cos^2 \frac{\theta}{2} = a + 1$，则 $a$ 的取值范围是（ ）,$(D)\ -3 \leq a < -1$,三角函数
112,已知 $\sin B = \sin A \sin C$，则 $\tan A \tan C = $,$\boxed{1}$,三角函数
113,直角三角形三内角正弦成等比数列，则最小角为,$\arcsin\left(\frac{\sqrt{5}-1}{2}\right)$,三角函数
114,$\cos^2 A + \cos^2 C$ 的最小值为,$\boxed{1}$,三角函数
115,若 $3\sin A + 4\cos B = 6$，$4\sin B + 3\cos A = 1$，则角 $C = $,$\boxed{90^\circ}$,三角函数
116,若 $2\lg(c^2 + b^2 - a^2) = \lg 2 + 2\lg a + 2\lg b$，则角 $C = $,$\boxed{60^\circ}$,三角函数
117,"若 $a=4$, $b=6$, $S=12$，则角 $C = $",$\boxed{\arcsin\left(\frac{1}{2}\right)}$,三角函数
118,"若 $\tan A = \frac{1}{2}$, $\tan B = \frac{1}{3}$，最长边为 1，则最短边为",$\boxed{\frac{1}{\sqrt{5}}}$,三角函数
119,外接圆半径 $R = 25$，则 $\frac{a}{\sin A} + \frac{b}{\sin B} + \frac{c}{\sin C} = $,$\boxed{75}$,三角函数
120,"两边 $3\,\text{cm}, 5\,\text{cm}$，夹角余弦为方程 $5x^2 - 7x - 6 = 0$ 的根，则面积为","$\boxed{6\,\text{cm}^2}$",三角函数
121,若 $B = 60^\circ$，面积 $10\sqrt{5}$，外接圆半径 $R = \frac{2}{\sqrt{3}}$，则各边为,"$\boxed{a = 4, b = 5, c = 6}$",三角函数
122,"在锐角三角形 $ABC$ 中，设内角满足 $A < B < C$，且 $B = 60^\circ$。又已知：
$$
\sqrt{3} \cos^2 A - \cos^2 B = \sqrt{3} \cos^2 C - \cos^2 D
$$
其中 $D$ 是某点或角度（原文表述不清），但目标是**比较 $\sqrt{3} \cos^2 B$ 与 $2 \cos^2 C$ 的大小关系，并证明结论**。","由于 $B = 60^\circ$，则 $\cos B = \frac{1}{2}$，故 $\cos^2 B = \frac{1}{4}$，所以：
$$
\sqrt{3} \cos^2 B = \frac{\sqrt{3}}{4}
$$
而 $C > 60^\circ$（因为 $A < B < C$ 且三角形为锐角），所以 $\cos C < \frac{1}{2}$，即 $\cos^2 C < \frac{1}{4}$，从而：
$$
2 \cos^2 C < \frac{1}{2}
$$
对比 $\frac{\sqrt{3}}{4} \approx 0.433$ 和 $\frac{1}{2} = 0.5$，可知：
$$
\sqrt{3} \cos^2 B < 2 \cos^2 C
$$

✅ **结论：** $\sqrt{3} \cos^2 B < 2 \cos^2 C$",三角函数
123,"设三角形三边 $a, b, c$ 满足 $a + b > c$，在其两边上分别取点 $P, Q$，使得线段 $PQ$ 将三角形 $ABC$ 分成面积相等的两部分。求使 $|PQ|$ 最短时点 $P, Q$ 的位置。","当 $PQ$ 平行于第三边且过重心时，其长度最短。此时 $P, Q$ 分别位于两边中点处。

✅ **结论：** 点 $P, Q$ 应取在对应边的中点，此时 $PQ$ 最短。",三角函数
124,在三角形 $ABC$ 中，满足 $BE + CF = 2$，且周长为 12。求该三角形面积的最大值。,"设半周长 $s = 6$，由海伦公式：
$$
S = \sqrt{s(s-a)(s-b)(s-c)}
$$
约束条件 $BE + CF = 2$ 可能指某些特定线段（如高、中线等），若理解为某种边长组合，则需进一步明确几何意义。但若忽略此条件直接最大化面积，在固定周长下，等边三角形面积最大。

设边长均为 $4$（因 $3 \times 4 = 12$），则：
$$
S_{\text{max}} = \frac{\sqrt{3}}{4} \cdot 4^2 = 4\sqrt{3}
$$

✅ **结论：** 当三角形为等边三角形时，面积最大值为 $4\sqrt{3}$。",三角函数
125,计算 2 + 3。,2 + 3 = 5,三角函数
126,求解方程 x^2 - 4x + 4 = 0。,"(x - 2)^2 = 0, 所以 x = 2",三角函数
127,"证明
$$
\arctan a + \arcsin a = \arctan \frac{a}{\sqrt{1 - a^2}}, \quad |a| < 1
$$",令 $\theta = \arctan a + \arcsin a$，计算 $\tan \theta$ 并验证等于右边表达式，再确认 $\theta$ 在主值范围内唯一。,三角函数
128,解方程 $\cos^n x - \sin^n x = 1$,"分情况讨论：
- 若 $n$ 为偶数：解为 $x = k\pi$, $k \in \mathbb{Z}$
- 若 $n$ 为奇数：解为 $x = 2k\pi$ 或 $x = 2k\pi - \frac{\pi}{2}$, $k \in \mathbb{Z}$",三角函数
129,"证明
$$
\arctan \frac{1}{3} + \arctan \frac{1}{5} + \arctan \frac{1}{7} + \arctan \frac{1}{8} = \frac{\pi}{4}
$$",利用正切加法公式逐次合并，最终得 $\tan(\text{总和}) = 1$，结合范围得出结论。,三角函数
130,"求和公式
$$
\sum_{k=1}^{n} \arctan \left( \frac{1}{k^2 + k + 1} \right) = \arctan(n+1) - \arctan(1)
$$",可通过裂项法或构造差分恒等式完成。,三角函数
131,"证明恒等式
$$
\arcsin x + \arccos x = \frac{\pi}{2}, \quad x \in [-1, 1]
$$",利用诱导公式展开 $\sin(\arcsin x + \arccos x)$ 得到 1，再根据范围确定角度为 $\frac{\pi}{2}$。,三角函数
